date,date_raw,author,rating,title,text,product_slug,product_url,image_url
2018-06-13,13. Juni 2018,Marco ZUrkirche,5.0,Inteligente Knete,"Tochter ist mega glücklich, pefekter Artikel",intelligente-knete-zwielicht-aendert-die-farbe,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/intelligente-knete/intelligente-knete-zwielicht-aendert-die-farbe.html,https://www.jugglux.ch/media/image/14/14/c9/intelligente-knete-zwielicht-andert-die-farbe-217007-33714_600x600.jpg
2018-06-07,7. Juni 2018,Schultheater,5.0,Super spray,"Der Spray war am nächsten Tag da, die Mitarbeiter sehr zuvorkommend. Besten Dank",silber,https://www.jugglux.ch/schminke-und-buehne/schminke-und-makeup/haarspray/farbiger-haarspray-grau/silber.html,https://www.jugglux.ch/media/image/2c/cc/11/farbiger-haarspray-grau-silber-215956-34509_600x600.jpg
2018-06-05,5. Juni 2018,Michael Graf,5.0,Super,Tadellose Qualität.,scopa-karten-napoletanische-spielkarten,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/scopa-karten/scopa-karten-napoletanische-spielkarten.html,https://www.jugglux.ch/media/image/85/32/5c/scopa-karten-napoletanische-spielkarten-220722-32393_600x600.jpg
2018-06-03,3. Juni 2018,Helena Boller,5.0,Bewertung,"Sehr prompte Zustellung! Kompliment. Es ist ein Geburtstagsgeschenk - pünktlich da :)
Die Versandgebühren wären niedriger von Vorteil. Freundlichst hb",magic-wheel-easy-windrad,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-windraeder/magic-wheel-easy-windrad.html,https://www.jugglux.ch/media/image/08/93/1d/magic-wheel-easy-235723-20990_600x600.jpg
2018-06-02,2. Juni 2018,Müller Andreas,5.0,Hot Air Balloon Twist Sunrise - Windspiel,Danke für die rasche Zustellung.,hot-air-balloon-twist-sunrise-windspiel,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-spiralen/hot-air-balloon-twist-sunrise-windspiel.html,https://www.jugglux.ch/media/image/dd/47/88/hot-air-balloon-twist-sunrise-windspiel-237839-21635_600x600.jpg
2018-04-26,26. April 2018,Danja,1.0,Ungenügend,Preis / Leistung ungenügend. Dreht nicht schön im Winde.,magic-wheel-triple-windrad,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-windraeder/magic-wheel-triple-windrad.html,https://www.jugglux.ch/media/image/de/28/27/magic-wheel-triple-235725-20992_600x600.jpg
2018-04-25,25. April 2018,Benetti,4.0,Beste Erinnerungen an meine Schulzeit,"Auch wenn dies nicht mehr der Herstellung von entspricht, bin ich sehr zufrieden!",zahlen-schiebepuzzle,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/diverse-geduldspiele/zahlen-schiebepuzzle.html,https://www.jugglux.ch/media/image/0c/e9/1d/zahlen-schiebepuzzle-229703-30467_600x600.jpg
2018-04-24,24. April 2018,Benetti,4.0,Beste Erinnerungen an meine Schulzeit,"Auch wenn es nicht mehr aus dem gleichen Material hergestellt ist, habe ich und meine Schüler viel Spass damit!",zahlen-schiebepuzzle,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/diverse-geduldspiele/zahlen-schiebepuzzle.html,https://www.jugglux.ch/media/image/0c/e9/1d/zahlen-schiebepuzzle-229703-30467_600x600.jpg
2018-04-24,24. April 2018,Martin Kupferschmid,5.0,Feuerhut,"Sehr zufrieden, guter Service",feuer-hut-groesse-m,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/feuer-specials/feuer-hut-groesse-m.html,https://www.jugglux.ch/media/image/04/5f/86/feuer-hut-grosse-m-234308-32800_600x600.jpg
2018-04-23,23. April 2018,Urs Lischer,5.0,Schleimi wie früher...,Schnell und unkompliziert geliefert!,slimy-mini-der-original-schleim-schlabber,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/flutschie-schleimi-und-klebriges/slimy-mini-der-original-schleim-schlabber.html,https://www.jugglux.ch/media/image/45/81/9c/slimy-mini-der-original-schleim-schlabber-217789-36307_600x600.jpg
2018-04-22,22. April 2018,Marti,5.0,Pyraminx,,meffert-s-pyraminx,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/rubiks-cube-und-zauberwuerfel/meffert-s-pyraminx.html,https://www.jugglux.ch/media/image/5f/16/77/meffert-s-pyraminx-221732-35040_600x600.jpg
2018-04-22,22. April 2018,Andrea,4.5,Macht Spass damit zu spielen,,kunststoffspirale-regenbogen-gross,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/slinky-metallspirale/kunststoffspirale-regenbogen-gross.html,https://www.jugglux.ch/media/image/af/f6/3f/kunststoffspirale-regenbogen-gross-217870-37346_600x600.jpg
2017-07-27,27. Juli 2017,Niklaus Jäger,5.0,super zum anfangen,"Sehr gutes Yoyo
Ideal um vom Kaugummiautomaten-yoyo auf ein richtiges umzusteigen.",henrys-cobra-schwarz-gelb,https://www.jugglux.ch/outdoor-und-freizeit/yoyo-shop/freilauf-yoyos/henrys-cobra-schwarz-gelb.html,https://www.jugglux.ch/media/image/85/57/21/henrys-cobra-schwarz-gelb-236429-35151_600x600.jpg
2017-07-27,27. Juli 2017,Niklaus Jäger,5.0,super zum anfangen,Gefällt mir sehr durch seine Modularität und das Zubehör das man dazukaufen kann.,yoyofactory-dv888-starter-schwarz,https://www.jugglux.ch/outdoor-und-freizeit/yoyo-shop/kugellager-alu-yoyoys/yoyofactory-dv888-starter-schwarz.html,https://www.jugglux.ch/media/image/8d/e8/70/Yoyofactory-DV888-Starter-Schwarz-426024352001736792_600x600.jpg
2017-07-22,22. Juli 2017,Mirax,2.0,billig,schade dass einzelne Töne grausam scherbeln,tinkle-tonk-musikdose-la-valse-d-amelie,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/filmmusik-melodiedosen/tinkle-tonk-musikdose-la-valse-d-amelie.html,https://www.jugglux.ch/media/image/0c/50/15/tinkle-tonk-musikdose-la-valse-d-amelie-216959-36096_600x600.jpg
2017-07-18,18. Juli 2017,René Joos,4.5,Der Hanf des Verderbens,Toller unkomplizierter Service,krimitotal-der-hanf-des-verderbens,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/krimi-total/krimitotal-der-hanf-des-verderbens.html,https://www.jugglux.ch/media/image/54/a3/99/krimitotal-der-hanf-des-verderbens-222670-36757_600x600.jpg
2017-07-17,17. Juli 2017,Liliane Stump,5.0,"promte Lieferun, nette und kompetente telefonauskunft,",PreisLeistungsverhältnis ok,spielwuerfel-mit-10-flaechen-weiss-mit-schwarzen-ziffern-0-9,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-10-flaechen/spielwuerfel-mit-10-flaechen-weiss-mit-schwarzen-ziffern-0-9.html,https://www.jugglux.ch/media/image/9a/7f/80/spielwurfel-mit-10-flachen-weiss-mit-schwarzen-ziffern-0-9-38049_600x600.jpg
2017-07-16,16. Juli 2017,gabriela,5.0,rückenkratzer aus holz,ich werde dieses teil zweckentfremden - für ein spezielles katzenspielzeug ;),rueckenkratzer-aus-holz,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/beruehren-und-fuehlen/rueckenkratzer-aus-holz.html,https://www.jugglux.ch/media/image/16/c7/35/ruckenkratzer-aus-holz-217155-34399_600x600.jpg
2017-07-12,12. Juli 2017,Teller Lev,3.0,Rückenkratzer mit Schuhlöfel,ist mir zu steif sonst ist er gut,rueckenkratzer-und-schuhloeffel-in-einem,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/beruehren-und-fuehlen/rueckenkratzer-und-schuhloeffel-in-einem.html,https://www.jugglux.ch/media/image/32/10/4b/ruckenkratzer-und-schuhloffel-in-einem-218106-39168_600x600.jpg
2017-07-10,10. Juli 2017,J. Weiss,5.0,Schön,"Abbildungsgemäss gefärbt, weich, die Oberfläche auch im Relief dem echten Tier etwas nachempfunden statt nur bemalt und ungefähr 1.5cm gross ist diese Schilfkröte ausgesprochen schön für ihren Preis",gluecksbringer-mini-wasser-schildkroete,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/mini-gluecksbringer/gluecksbringer-mini-wasser-schildkroete.html,https://www.jugglux.ch/media/image/af/55/3a/glucksbringer-mini-wasser-schildkrote-222030-35958_600x600.jpg
2017-07-10,10. Juli 2017,J. Weiss,2.5,Schade,"Leider sind unter all den Spielen weder PacMan noch Tetris auffindbar, auch wenn es tatsächlich unheimlich viele nach Kategorien sortierte Spiele gibt. Auch sollen laut der Sicherheitshinweise keine wiederaufladbaren Batterien verwendet werden, was lästig ist, und der Batteriefachdeckel muss an- und abgeschraubt werden. Sehr schade, die Idee einer Mini-Arcade-Maschine ist bezaubernd, und die Spielsteuerung nicht immer einfach, wie angeblich beim Original auch. Der Sound ist einfach auf drei Stufen und lautlos regelbar. Wirklich schade, dass es keinen Klapp- oder Schiebedeckel für das Batteriefach gibt, das Objekt wäre gross genug dafür.",mini-arcade-machine-mit-240-spielen,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/freche-geschenke/mini-arcade-machine-mit-240-spielen.html,https://www.jugglux.ch/media/image/82/08/96/mini-arcade-machine-mit-240-spielen-224132-39779_600x600.jpg
2017-07-10,10. Juli 2017,J. Weiss,5.0,Abbildungsgemäss,"Exakt das gewünschte Exemplar (unter Farbwunsch angegeben) wurde geliefert und ist ausgesprochen niedlich, ungefähr handtellergross und ein einfaches Spielzeug.",schmetterling-drachen-minidrachen,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/kinderdrachen/schmetterling-drachen-minidrachen.html,https://www.jugglux.ch/media/image/39/fa/19/schmetterling-drachen-minidrachen-237365-39468_600x600.jpg
2017-07-09,9. Juli 2017,Nathan,5.0,"Perfekt, auch auf Goa Partys","Perfekte länge, gutes design und sehr schönes material.",flowerstick-kakadou-uv-glow-goastab-50cm,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/flowerstick-kakadou-uv-glow-goastab-50cm.html,https://www.jugglux.ch/media/image/1f/b4/4c/flowerstick-kakadou-uv-glow-goastab-50cm-234529-35066_600x600.jpg
2017-07-04,4. Juli 2017,Schulhaus Rietacker,5.0,"top Qualität, schnellste Lieferung",,wuerfel-mit-deutschen-pronomen-ich-du-er-sie-es-wir,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/sprachwuerfel/wuerfel-mit-deutschen-pronomen-ich-du-er-sie-es-wir.html,https://www.jugglux.ch/media/image/02/12/bc/wurfel-mit-deutschen-pronomen-ich-du-er-sie-es-wir-22-38066_600x600.jpg
2017-07-04,4. Juli 2017,Schulhaus Rietacker,5.0,"top Qualität, schnellste Lieferung",,spielwuerfel-mit-20-flaechen-opaque,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-20-flaechen/spielwuerfel-mit-20-flaechen-opaque.html,https://www.jugglux.ch/media/image/de/e3/05/spielwurfel-mit-20-flachen-opaque-223249-38074_600x600.png
2017-07-04,4. Juli 2017,Schule Rietacker,5.0,"top Qualität, schnellste Lieferung",,spielfiguren-aus-holz-farbig-24mm-120-stk,https://www.jugglux.ch/spiele-und-geschenke/spielmaterial/spielfiguren-halmakegel/spielfiguren-aus-holz-farbig-24mm-120-stk.html,https://www.jugglux.ch/media/image/d8/a1/1c/spielfiguren-aus-holz-farbig-25mm-120-stk-220238-30389_600x600.jpg
2017-07-03,3. Juli 2017,Schulhaus Seefeld,4.5,Würfel,"zwar etwas klein, aber in schönen Farben und innert 48 SStunden geliefert",set-mit-100-spielwuerfeln-groesse-12mm,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-6-flaechen/set-mit-100-spielwuerfeln-groesse-12mm.html,https://www.jugglux.ch/media/image/7d/82/81/set-mit-100-spielwurfeln-grosse-12mm-223192-38052_600x600.jpg
2017-07-03,3. Juli 2017,Schulhaus Seefeld,5.0,"Sehr schnelle Lieferung, ausgezeichnete Qualität und Farben",,spielfiguren-aus-holz-farbig-24mm-120-stk,https://www.jugglux.ch/spiele-und-geschenke/spielmaterial/spielfiguren-halmakegel/spielfiguren-aus-holz-farbig-24mm-120-stk.html,https://www.jugglux.ch/media/image/d8/a1/1c/spielfiguren-aus-holz-farbig-25mm-120-stk-220238-30389_600x600.jpg
2017-06-28,28. Juni 2017,Selwold,5.0,Sehr gut!,"Die Lösung habe ich noch nicht entdeckt, aber der Artikel trifft meine Erwartungen.",cast-level-4-hexagon,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-4-hexagon.html,https://www.jugglux.ch/media/image/98/e6/d4/cast-level-4-hexagon-224149-39791_600x600.jpg
2017-06-27,27. Juni 2017,Sandra Ott Hüsler,5.0,sehr gut,Wir (4-köpfige Familie) sind sehr zufrieden mit diesem Jonglierball. Wir sind alle Anfänger :-),jonglierball-beanbag-110g-blau-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-110g/jonglierball-beanbag-110g-blau-uni.html,https://www.jugglux.ch/media/image/c9/af/3f/jonglierball-beanbag-110g-blau-uni-233608-20475_600x600.jpg
2017-06-27,27. Juni 2017,Sandra Ott Hüsler,5.0,sehr gut,Wir (4-köpfige Familie) sind sehr zufrieden mit diesem Jonglierball. Wir sind alle Anfänger :-),jonglierball-beanbag-110g-gelb-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-110g/jonglierball-beanbag-110g-gelb-uni.html,https://www.jugglux.ch/media/image/4b/6d/e6/jonglierball-beanbag-110g-gelb-uni-233610-20477_600x600.jpg
2017-06-27,27. Juni 2017,Sandra Ott Hüsler,5.0,sehr gut,Wir (4-köpfige Familie) sind sehr zufrieden mit diesem Jonglierball. Wir sind alle Anfänger :-),jonglierball-beanbag-110g-gruen-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-110g/jonglierball-beanbag-110g-gruen-uni.html,https://www.jugglux.ch/media/image/53/a7/2d/jonglierball-beanbag-110g-grun-uni-233612-20479_600x600.jpg
2017-06-27,27. Juni 2017,Sandra Ott Hüsler,5.0,sehr gut,Wir (4-köpfige Familie) sind sehr zufrieden mit diesem Jonglierball. Wir sind alle Anfänger :-),jonglierball-beanbag-110g-gelb-mit-schwarz,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-110g/jonglierball-beanbag-110g-gelb-mit-schwarz.html,https://www.jugglux.ch/media/image/0e/86/e0/jonglierball-beanbag-110g-gelb-mit-schwarz-233609-20476_600x600.jpg
2017-06-27,27. Juni 2017,Sandra Ott Hüsler,5.0,sehr gut,Wir (4-köpfige Familie) sind sehr zufrieden mit diesem Jonglierball. Wir sind alle Anfänger :-),jonglierball-beanbag-110g-gruen-mit-schwarz,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-110g/jonglierball-beanbag-110g-gruen-mit-schwarz.html,https://www.jugglux.ch/media/image/00/2c/6c/jonglierball-beanbag-110g-grun-mit-schwarz-233611-20478_600x600.jpg
2017-06-27,27. Juni 2017,Sandra Ott Hüsler,5.0,sehr gut,Wir (4-köpfige Familie) sind sehr zufrieden mit diesem Jonglierball. Wir sind alle Anfänger :-),jonglierball-beanbag-110g-orange-mit-schwarz,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-110g/jonglierball-beanbag-110g-orange-mit-schwarz.html,https://www.jugglux.ch/media/image/f3/fd/c0/jonglierball-beanbag-110g-orange-mit-schwarz-233613-20480_600x600.jpg
2017-06-20,20. Juni 2017,Peter Holliger,5.0,Teufelsknoten,Sehr gute Beratung und einwandfreier Service. Das Produkt entspricht meinen Vorstellung und ist in einem guten Preis-Leistungsverhältnis.,der-teufelsknoten-mini-holz-geduldspiel,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/mini-holz-geduldspiele/der-teufelsknoten-mini-holz-geduldspiel.html,https://www.jugglux.ch/media/image/d9/b8/ee/der-teufelsknoten-mini-holz-geduldspiel-221454-34284_600x600.jpg
2017-06-17,17. Juni 2017,ottiger agi,5.0,Wurfbeutel,Die FArben sind so schön und leuchtend das Jonglieren funktioniert bestens es hat mich gerade animiert noch ein par solche Beutel selber zu nähen,wurfbeutel-set-mit-3-stk,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/wurfbeutel-set-mit-3-stk.html,https://www.jugglux.ch/media/image/f5/78/5c/wurfbeutel-set-mit-3-stk-218055-38538_600x600.jpg
2017-06-17,17. Juni 2017,ottiger agi,5.0,handstäbe devilstik,alles tip top,devilstick-handstaebe-14mm-pink,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/zubehoer-und-handstaebe/devilstick-handstaebe-14mm-pink.html,https://www.jugglux.ch/media/image/05/32/45/devilstick-handstabe-14mm-pink-233413-20223_600x600.jpg
2017-06-17,17. Juni 2017,Vivienne,5.0,Addict-A-Ball,Spielspass für Gross und Klein,labyrinth-ball-addict-a-ball-20cm,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/3d-kugel-labyrinth/labyrinth-ball-addict-a-ball-20cm.html,https://www.jugglux.ch/media/image/e5/bc/5c/unbekannt-85oL_600x600.jpg
2017-06-12,12. Juni 2017,Beat Dähler,5.0,Die Erwartungen erfüllt,,tortenfontaene-xl-zaubersterne-4-stk,https://www.jugglux.ch/spiele-und-geschenke/fest-und-party-artikel/zaubersterne-tortenfontaenen/tortenfontaene-xl-zaubersterne-4-stk.html,https://www.jugglux.ch/media/image/3d/f3/8d/tortenfontane-xl-zaubersterne-4-stk-221733-35049_600x600.jpg
2017-06-05,5. Juni 2017,Frey,5.0,Toll,"Alle Teile vorhanden und in guter Ausführung. Anleitung sehr verständlich, so dass unsere Tochter das Modell eigenständig zusammenbauen konnte.",leonardo-davinci-helikopter-holzbausatz,https://www.jugglux.ch/experimente-und-magie/mechanische-holzbausaetze/leonardo-davinci-holz-bausaetze/leonardo-davinci-helikopter-holzbausatz.html,https://www.jugglux.ch/media/image/55/c8/e0/leonardo-davinci-helikopter-holzbausatz-230478-34147_600x600.jpg
2017-06-02,2. Juni 2017,Merz,2.5,Ringtrick Schwuppdiwupp,bis jetzt hab ich den trick noch nicht geschafft...dachte es sei einfacher......hab nochmals das video angeschaut vielleicht geht es zweihändig wirklich besser.......,ringtrick-schwuppdiwupp,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/zaubertricks-mittel/ringtrick-schwuppdiwupp.html,https://www.jugglux.ch/media/image/ed/fc/97/ringtrick-schwuppdiwupp-231210-39264_600x600.jpg
2017-06-02,2. Juni 2017,Bea,5.0,Wunderschön,"Wunderschön bemalt, fast schade zum Werfen, funktioniert aber einwandfrei",dreifluegler-bumerang-maya,https://www.jugglux.ch/outdoor-und-freizeit/frisbee-und-bumerang/wallaby-boomerangs/dreifluegler-bumerang-maya.html,https://www.jugglux.ch/media/image/42/ff/4f/dreiflugler-bumerang-maya-236606-36631_600x600.jpg
2017-06-02,2. Juni 2017,Bea Caduff,5.0,Trend,"Ein mehr an einen Wurfstern erinnernder Fidget Spinner, funktioniert aber wie alle anderen auch. Voll im Trend! Wir waren happy, noch so einen zu kriegen, nachdem die Dinger überall ausverkauft waren...",finger-kreisel-finger-spinner-colors,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/fidget-spinner/finger-kreisel-finger-spinner-colors.html,https://www.jugglux.ch/media/image/27/67/8c/unbekannt-dybN_600x600.jpg
2017-04-29,29. April 2017,Weber,4.0,Sehr lange anhaltender Knobelspass,"Das ist wirklich ein Klassiker, der lange Zeit für Unterhaltung sorgt. Dieses Modell ist eher klein, die Grössenunterschiede der Ringe deshalb nicht sehr gross, was für Leute mit Sehschwäche nicht gut geeignet ist. Für alle anderen ist das aber kein Problem.
Bei meiner Lieferung war leider eine Ringgrösse falsch / doppelt, was aber wohl noch in Garantie ersetzt wird.
Aber im Ganzen gesehen für diesen Preis ein sehr gutes und unterhaltsames Produkt.",raetselhafter-turm-die-tuerme-von-hanoi,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/geduldspiele-aus-holz/raetselhafter-turm-die-tuerme-von-hanoi.html,https://www.jugglux.ch/media/image/bb/b1/13/ratselhafter-turm-die-turme-von-hanoi-223513-38595_600x600.jpg
